OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
3208,EG38,man93,96,49.09,27.89,2021-10-21,2021-12-28
3209,QA36,man74,69,76.02,24.95,2021-12-03,2022-01-13
3210,ZO06,man77,89,57.86,29.35,2021-10-23,2021-12-20
3211,HS86,man08,22,96.51,11.29,2021-10-21,2021-12-25
3212,YD75,man37,96,73.4,27.99,2021-10-25,2021-12-28
3213,PC74,man04,89,47.05,12.18,2021-10-15,2021-12-20
3214,PC88,man37,28,55.72,11.96,2021-11-15,2022-01-02
3215,FS37,man23,78,35.2,10.26,2021-12-11,2021-12-25
3216,ZC07,man94,5,41.74,23.04,2021-10-16,2021-12-17
3217,IN90,man31,80,30.2,29.35,2021-11-09,2022-01-08
3218,AR84,man84,98,54.6,25.49,2021-10-31,2022-01-03
3219,MV14,man31,82,34.48,15.44,2021-10-19,2021-12-14
3220,RU60,man21,38,39.65,14.7,2021-12-02,2021-12-18
3221,HD75,man45,10,65.33,29.29,2021-11-12,2022-01-08
3222,DY73,man19,66,51.16,13.07,2021-10-29,2021-12-26
3223,TU57,man46,20,80.29,26.31,2021-11-21,2022-01-06
3224,CQ63,man06,58,55.44,20.39,2021-11-12,2021-12-23
3225,YZ31,man62,8,57.34,16.24,2021-10-20,2022-01-04
3226,FD06,man05,61,90.66,15.36,2021-11-13,2022-01-08
3227,UP09,man41,73,65.0,18.93,2021-12-13,2021-12-15
3228,OU09,man47,91,91.81,29.31,2021-11-24,2022-01-10
3229,YY65,man99,33,27.82,20.76,2021-11-17,2021-12-23
3230,XX59,man28,65,54.22,21.0,2021-10-29,2021-12-25
3231,ZQ06,man79,44,25.15,16.03,2021-11-28,2022-01-05
3232,TV35,man13,20,23.19,29.71,2021-11-23,2022-01-12
3233,SA18,man78,25,99.65,24.39,2021-12-11,2021-12-16
3234,KG26,man75,74,78.14,11.07,2021-11-06,2021-12-23
3235,YB85,man73,73,66.87,23.87,2021-11-04,2021-12-18
3236,WO46,man78,86,93.56,21.58,2021-11-23,2022-01-03
3237,SS39,man47,48,23.7,15.67,2021-11-07,2021-12-25
3238,KC67,man45,72,80.11,23.26,2021-11-07,2021-12-16
3239,JZ76,man93,100,22.37,18.66,2021-10-15,2022-01-13
3240,UZ29,man09,2,62.48,29.61,2021-11-02,2022-01-07
3241,AB73,man73,47,67.73,20.27,2021-11-05,2021-12-20
3242,XQ76,man54,25,65.67,29.7,2021-10-22,2022-01-01
3243,VR75,man36,94,41.33,14.68,2021-12-10,2022-01-08
3244,VB69,man21,96,48.18,11.91,2021-12-09,2021-12-15
3245,JJ26,man08,73,40.71,24.69,2021-11-02,2021-12-20
3246,KC47,man82,70,95.84,11.05,2021-10-20,2021-12-15
3247,VD61,man72,22,52.41,23.3,2021-11-15,2021-12-27
3248,ZM01,man94,51,33.95,14.46,2021-11-07,2021-12-17
3249,QR37,man15,99,27.91,14.74,2021-10-17,2022-01-03
3250,YF09,man24,59,43.14,20.94,2021-10-22,2021-12-25
3251,TX99,man82,23,77.82,29.28,2021-11-05,2021-12-31
3252,OI49,man67,62,24.78,14.4,2021-11-25,2022-01-04
3253,GX88,man43,74,64.16,13.47,2021-10-23,2021-12-25
3254,RM85,man70,56,42.99,24.57,2021-11-07,2021-12-16
3255,NG51,man75,74,22.79,12.4,2021-11-16,2021-12-31
3256,PE82,man60,29,47.89,23.91,2021-10-16,2021-12-19
3257,SS30,man38,33,24.24,13.4,2021-12-08,2021-12-24
3258,EF35,man58,27,31.12,12.93,2021-11-20,2021-12-30
3259,HX62,man66,16,39.25,26.34,2021-10-29,2022-01-08
3260,LI66,man72,24,64.75,10.15,2021-11-07,2021-12-16
3261,NZ00,man45,74,59.68,28.51,2021-11-18,2021-12-30
3262,WM89,man93,14,76.74,15.17,2021-11-24,2021-12-23
3263,FB28,man30,78,23.52,25.37,2021-10-16,2022-01-10
3264,HC65,man42,65,87.88,29.68,2021-10-19,2022-01-09
3265,EG41,man58,9,92.01,15.58,2021-11-25,2021-12-16
3266,IS52,man05,77,46.29,29.17,2021-10-17,2022-01-06
3267,ZW25,man96,39,51.73,29.95,2021-10-19,2021-12-19
3268,DD20,man46,18,30.46,20.36,2021-10-24,2021-12-17
3269,CC04,man17,83,47.67,22.1,2021-10-17,2022-01-12
3270,MF05,man82,9,96.74,20.31,2021-10-27,2021-12-27
3271,PM62,man31,90,44.16,16.54,2021-12-14,2021-12-24
3272,TK44,man55,17,94.75,27.93,2021-11-28,2021-12-28
3273,XI17,man17,97,37.15,26.53,2021-10-18,2022-01-01
3274,YR93,man41,34,68.43,16.61,2021-11-06,2021-12-20
3275,MF00,man60,73,42.58,27.66,2021-10-21,2022-01-08
3276,NV60,man19,82,48.16,26.37,2021-11-25,2021-12-17
3277,CQ93,man06,90,65.35,25.36,2021-11-04,2021-12-20
3278,EX29,man97,88,43.41,13.06,2021-10-31,2022-01-06
3279,MR25,man45,62,31.77,18.91,2021-12-14,2021-12-22
3280,SK36,man24,69,24.08,27.32,2021-10-29,2022-01-11
3281,EW32,man81,65,48.11,24.77,2021-11-03,2022-01-12
3282,ZV70,man56,31,30.23,27.34,2021-10-23,2022-01-06
3283,OS49,man41,96,69.25,28.28,2021-12-08,2022-01-03
3284,SG71,man68,95,50.18,12.32,2021-10-20,2022-01-10
3285,XY32,man04,55,82.05,25.52,2021-12-02,2021-12-29
3286,EW65,man87,44,75.7,20.75,2021-11-05,2022-01-10
3287,XU67,man82,92,43.74,18.33,2021-12-01,2022-01-13
3288,XZ39,man93,12,44.63,27.59,2021-12-05,2021-12-26
3289,NM25,man26,50,89.61,23.0,2021-11-11,2021-12-24
3290,GN41,man40,5,34.16,28.98,2021-12-05,2021-12-21
3291,BS54,man29,57,64.53,25.11,2021-10-28,2021-12-23
3292,LE90,man11,100,43.68,19.31,2021-12-09,2022-01-01
3293,JO98,man03,93,77.61,25.65,2021-11-25,2021-12-15
3294,XL00,man12,53,78.11,17.28,2021-11-08,2022-01-11
3295,FT79,man96,97,22.35,17.06,2021-10-15,2022-01-06
3296,ZD47,man43,100,50.31,12.97,2021-11-09,2021-12-29
3297,WM30,man19,88,52.83,10.98,2021-11-19,2022-01-11
3298,IL90,man16,88,58.03,24.17,2021-10-23,2021-12-27
3299,SY34,man21,86,99.07,26.02,2021-10-18,2021-12-25
3300,OP18,man55,83,31.17,27.25,2021-11-28,2021-12-27
3301,DE03,man83,28,49.5,29.51,2021-12-04,2021-12-19
3302,NG59,man27,11,41.54,10.08,2021-10-16,2021-12-16
3303,WL20,man19,78,59.67,26.05,2021-11-21,2021-12-23
3304,GD40,man32,12,81.36,10.09,2021-11-16,2021-12-30
3305,NK94,man64,15,87.24,21.28,2021-10-31,2021-12-27
3306,XC22,man66,67,41.4,19.27,2021-10-16,2021-12-29
3307,XY85,man71,10,42.69,14.16,2021-10-16,2021-12-16
3308,RN00,man84,52,95.89,12.44,2021-12-07,2022-01-13
3309,NQ06,man09,19,70.21,10.43,2021-11-14,2022-01-01
3310,AH92,man15,5,20.58,12.83,2021-11-01,2021-12-31
3311,FA43,man27,31,91.42,17.69,2021-11-26,2021-12-23
3312,YC71,man80,24,80.22,17.21,2021-11-14,2022-01-01
3313,YR92,man62,16,44.84,13.39,2021-12-13,2021-12-20
3314,GU17,man04,21,91.46,18.77,2021-11-22,2021-12-20
3315,NR01,man41,58,73.62,20.81,2021-11-10,2021-12-25
3316,WA78,man74,55,31.76,15.22,2021-11-05,2021-12-30
3317,OS01,man61,5,31.94,17.76,2021-11-07,2021-12-31
3318,AK74,man90,79,61.57,19.63,2021-11-06,2021-12-29
3319,XH63,man90,33,95.84,17.23,2021-10-27,2021-12-25
3320,XA57,man45,98,55.75,24.42,2021-10-20,2021-12-22
3321,QU89,man77,59,61.02,18.61,2021-11-18,2021-12-16
3322,MC02,man04,72,97.48,12.88,2021-11-11,2021-12-20
3323,SN18,man67,94,26.95,23.79,2021-11-22,2021-12-22
3324,DV26,man45,23,59.48,15.64,2021-11-30,2021-12-22
3325,EM20,man55,86,90.98,18.2,2021-10-20,2022-01-01
3326,WF44,man85,59,79.19,13.5,2021-11-06,2021-12-17
3327,XP04,man18,5,58.9,22.79,2021-10-26,2022-01-04
3328,CF11,man23,34,73.37,23.88,2021-10-31,2022-01-05
3329,QM73,man79,68,97.44,23.34,2021-11-16,2021-12-24
3330,FM56,man21,55,89.32,25.46,2021-10-15,2021-12-30
3331,EG87,man35,34,53.04,27.34,2021-11-28,2021-12-28
3332,ME67,man19,65,49.14,13.9,2021-11-04,2021-12-27
3333,VI18,man74,67,84.21,11.28,2021-11-07,2021-12-25
3334,CC52,man32,11,96.79,10.17,2021-12-02,2021-12-22
3335,FZ95,man46,75,94.84,29.6,2021-12-08,2022-01-09
3336,WK03,man46,92,42.78,15.11,2021-11-05,2021-12-14
3337,VN56,man35,50,39.77,16.41,2021-12-07,2022-01-01
3338,LY31,man34,82,92.82,29.44,2021-10-15,2021-12-15
3339,EM65,man27,28,48.27,15.55,2021-11-25,2021-12-17
3340,ZP82,man70,32,40.79,17.45,2021-12-04,2021-12-18
3341,GZ59,man09,7,22.52,28.18,2021-12-08,2021-12-21
3342,HT90,man98,3,91.11,25.94,2021-11-15,2022-01-07
3343,JT64,man06,57,89.78,13.37,2021-12-05,2021-12-16
3344,FT00,man49,5,22.64,15.23,2021-10-22,2022-01-13
3345,SK50,man62,7,22.59,29.17,2021-12-09,2022-01-09
3346,WI16,man89,16,20.24,21.04,2021-11-12,2021-12-23
3347,RV15,man60,35,52.88,21.4,2021-11-30,2021-12-25
3348,OM78,man99,33,20.62,13.22,2021-12-09,2022-01-13
3349,VB39,man58,17,96.23,12.3,2021-11-03,2021-12-17
3350,RF93,man11,55,36.07,23.57,2021-11-26,2021-12-27
3351,GV92,man38,39,71.26,26.27,2021-12-04,2021-12-14
3352,IV59,man14,84,37.32,17.15,2021-11-11,2021-12-29
3353,BA79,man27,17,67.01,25.06,2021-10-26,2022-01-06
3354,IC14,man27,25,62.55,11.7,2021-10-18,2021-12-30
3355,IB09,man24,88,26.69,17.99,2021-12-10,2022-01-09
3356,QE73,man23,19,32.72,27.41,2021-11-07,2021-12-23
3357,UB65,man99,70,43.13,25.14,2021-10-15,2022-01-05
3358,UE47,man91,27,99.5,25.89,2021-10-28,2021-12-26
3359,VV83,man50,78,53.2,12.09,2021-12-08,2021-12-31
3360,DU50,man19,16,38.55,26.95,2021-11-02,2022-01-13
3361,ZT20,man22,18,28.64,21.8,2021-10-21,2022-01-05
3362,GX63,man02,22,63.29,26.01,2021-12-09,2022-01-05
3363,PT37,man12,23,31.87,26.64,2021-12-01,2021-12-14
3364,TO45,man15,82,74.36,12.98,2021-10-28,2022-01-03
3365,CT63,man02,96,59.77,26.83,2021-11-22,2021-12-30
3366,MU91,man34,6,51.83,20.59,2021-11-16,2022-01-05
3367,WK37,man63,91,75.19,18.45,2021-11-25,2021-12-19
3368,WU65,man60,84,51.01,18.79,2021-11-16,2021-12-15
3369,GI57,man55,90,77.5,21.31,2021-11-16,2021-12-26
3370,EJ64,man50,79,67.26,15.09,2021-11-20,2021-12-16
3371,SA39,man19,18,25.21,10.76,2021-12-05,2021-12-25
3372,NC90,man28,61,72.26,17.14,2021-10-30,2022-01-06
3373,MI36,man28,19,54.99,18.79,2021-10-30,2021-12-19
3374,RT68,man05,79,79.8,23.29,2021-11-01,2021-12-20
3375,GK38,man48,60,57.45,27.11,2021-12-13,2022-01-09
3376,GI55,man84,95,49.76,14.03,2021-11-02,2021-12-28
3377,HX24,man07,9,47.07,15.55,2021-11-16,2021-12-21
3378,MS16,man08,24,53.32,29.67,2021-11-16,2021-12-20
3379,CZ04,man14,90,79.57,16.01,2021-11-12,2022-01-13
3380,GN96,man56,62,43.95,20.9,2021-10-30,2021-12-16
3381,GW88,man09,86,66.36,15.41,2021-11-20,2021-12-21
3382,XJ09,man99,96,57.62,22.2,2021-11-30,2021-12-14
3383,RT57,man31,73,59.76,10.31,2021-11-03,2021-12-23
3384,RM71,man80,42,44.6,19.86,2021-10-29,2022-01-03
3385,EI50,man36,61,26.03,11.52,2021-10-31,2021-12-21
3386,XV28,man83,46,26.52,13.52,2021-12-12,2021-12-17
3387,NP65,man08,60,42.49,22.92,2021-10-27,2021-12-14
3388,UG64,man28,91,94.47,10.48,2021-12-14,2021-12-19
3389,BG95,man45,5,21.97,20.63,2021-11-18,2022-01-03
3390,EK21,man94,19,33.62,12.9,2021-11-05,2021-12-21
3391,FF55,man07,16,85.92,25.6,2021-10-15,2021-12-20
3392,LS44,man32,44,59.54,23.91,2021-12-08,2022-01-08
3393,XG05,man85,29,60.55,13.47,2021-10-16,2022-01-02
3394,FR44,man56,3,57.94,26.04,2021-12-01,2022-01-12
3395,UO43,man80,10,86.94,15.91,2021-11-26,2022-01-13
3396,GL92,man02,52,88.34,29.15,2021-11-05,2021-12-25
3397,PC25,man60,61,31.85,22.52,2021-12-04,2022-01-01
3398,LL36,man37,12,32.11,11.33,2021-11-16,2022-01-07
3399,QU08,man99,64,35.33,24.49,2021-10-28,2021-12-21
3400,GD77,man96,58,39.98,12.05,2021-11-19,2021-12-15
3401,AT16,man66,68,94.95,24.04,2021-12-09,2021-12-24
3402,XV91,man90,18,64.83,17.13,2021-10-29,2021-12-21
3403,FZ57,man15,96,48.02,17.58,2021-11-24,2021-12-22
3404,AE89,man08,18,98.48,23.39,2021-12-04,2021-12-20
3405,UF65,man19,71,62.2,10.76,2021-11-14,2021-12-25
3406,ZV32,man50,54,51.08,10.82,2021-11-25,2022-01-03
3407,WN80,man27,48,52.52,14.57,2021-10-16,2021-12-18
3408,BN98,man44,58,66.52,16.44,2021-11-13,2021-12-29
3409,QY85,man31,9,62.99,19.76,2021-11-16,2021-12-28
3410,DU27,man99,22,95.52,13.99,2021-10-22,2022-01-02
3411,TN83,man77,100,85.81,17.45,2021-11-15,2021-12-14
3412,FO53,man68,62,74.19,14.4,2021-12-10,2021-12-24
3413,QS16,man64,19,62.48,20.55,2021-11-08,2022-01-01
3414,PC58,man48,66,44.57,21.77,2021-10-22,2021-12-26
3415,SC45,man23,64,66.03,21.19,2021-12-11,2022-01-10
3416,KX68,man75,88,30.18,12.23,2021-11-20,2022-01-11
3417,ZN45,man11,52,93.14,10.87,2021-11-12,2021-12-30
3418,RQ98,man76,89,39.45,23.27,2021-11-11,2021-12-24
3419,NK48,man99,64,28.22,23.18,2021-10-28,2022-01-02
3420,VS68,man51,64,42.91,17.08,2021-12-05,2021-12-27
3421,SV86,man51,59,38.51,24.47,2021-11-25,2021-12-30
3422,YW38,man32,39,29.95,14.82,2021-12-14,2021-12-26
3423,CO17,man42,43,96.32,17.62,2021-11-06,2021-12-18
3424,IO26,man08,10,94.59,23.17,2021-10-24,2022-01-02
3425,ON60,man00,58,56.4,11.1,2021-11-18,2021-12-22
3426,EV06,man23,52,94.95,14.17,2021-12-08,2022-01-10
3427,FP06,man92,36,96.87,23.97,2021-11-21,2022-01-08
3428,RV88,man41,32,78.66,11.5,2021-10-15,2021-12-14
3429,FD67,man98,19,75.29,19.88,2021-12-04,2022-01-13
3430,TU21,man51,1,28.71,23.66,2021-11-21,2021-12-24
3431,QW66,man15,45,28.7,10.02,2021-11-02,2022-01-09
3432,PJ91,man86,33,73.44,12.05,2021-10-31,2022-01-06
3433,XF34,man06,49,89.8,18.46,2021-10-29,2021-12-15
3434,JH47,man88,89,75.6,12.48,2021-11-25,2021-12-16
3435,IE62,man03,23,26.73,24.72,2021-10-28,2022-01-02
3436,ZU24,man45,87,79.93,15.57,2021-11-23,2021-12-26
3437,OY33,man84,84,39.73,28.96,2021-11-09,2021-12-18
3438,RT48,man31,66,62.05,18.4,2021-11-12,2021-12-29
3439,BM27,man32,3,64.68,15.59,2021-10-26,2021-12-19
3440,JJ06,man72,15,68.75,12.72,2021-11-16,2021-12-25
3441,CN92,man83,90,73.19,17.71,2021-12-04,2021-12-17
3442,US17,man62,57,83.56,15.11,2021-11-25,2021-12-17
3443,TJ04,man06,5,86.3,25.06,2021-11-20,2022-01-11
3444,IR46,man60,50,91.33,10.47,2021-10-16,2022-01-04
3445,IS40,man13,72,80.78,22.0,2021-12-03,2021-12-19
3446,SP71,man63,46,48.28,10.48,2021-10-27,2021-12-23
3447,MF86,man86,5,61.75,11.55,2021-12-14,2021-12-26
3448,CF88,man59,85,79.12,24.17,2021-11-22,2021-12-20
3449,PI09,man27,81,35.43,10.77,2021-10-21,2021-12-18
3450,SA30,man31,9,23.97,22.47,2021-11-29,2021-12-21
3451,ZQ63,man41,12,65.83,29.11,2021-11-19,2022-01-09
3452,UF00,man94,72,50.34,26.07,2021-10-19,2021-12-16
3453,IH91,man70,56,32.86,27.96,2021-10-18,2021-12-19
3454,VJ64,man37,44,94.23,21.84,2021-11-24,2021-12-25
3455,PZ66,man46,36,74.35,16.61,2021-12-02,2022-01-02
3456,EO99,man56,64,94.01,19.8,2021-10-25,2022-01-01
3457,SC54,man86,63,46.58,16.7,2021-12-01,2022-01-04
3458,DD71,man11,92,56.34,28.84,2021-12-07,2022-01-07
3459,FK94,man49,52,20.48,24.25,2021-10-22,2021-12-20
3460,BV94,man39,72,24.91,10.68,2021-12-06,2022-01-01
3461,SW22,man92,12,80.52,15.81,2021-11-23,2021-12-29
3462,YO37,man33,85,33.05,20.19,2021-10-15,2021-12-29
3463,UU67,man88,44,60.53,23.0,2021-12-06,2022-01-02
3464,NO31,man41,91,83.33,16.9,2021-11-06,2021-12-17
3465,UY93,man42,31,29.9,17.44,2021-11-24,2021-12-24
3466,DK12,man34,18,38.23,23.8,2021-11-18,2022-01-10
3467,XB33,man85,8,78.44,22.56,2021-10-17,2022-01-09
3468,OP30,man90,50,76.57,14.05,2021-11-09,2021-12-16
3469,TS29,man34,29,69.24,17.36,2021-10-20,2021-12-16
3470,RN36,man62,53,84.79,27.11,2021-12-11,2021-12-16
3471,NV54,man94,79,48.33,15.49,2021-12-07,2022-01-10
3472,IK33,man59,64,87.74,21.05,2021-11-26,2021-12-23
3473,HK11,man98,1,61.3,26.88,2021-11-14,2022-01-12
3474,SS54,man89,47,25.18,13.95,2021-11-25,2021-12-25
3475,YC18,man03,80,60.2,29.99,2021-12-07,2022-01-12
3476,UR51,man37,48,98.78,24.82,2021-11-10,2022-01-10
3477,HS70,man45,99,72.71,22.64,2021-12-01,2021-12-30
3478,KH38,man87,33,69.3,18.42,2021-12-13,2022-01-08
3479,QT59,man18,8,79.07,27.75,2021-11-13,2022-01-12
3480,AL15,man16,17,94.58,22.37,2021-10-20,2021-12-29
3481,OB01,man56,15,26.81,21.53,2021-10-26,2022-01-03
3482,UU64,man75,64,49.64,17.37,2021-11-29,2022-01-11
3483,AF34,man05,9,23.49,24.9,2021-11-08,2022-01-08
3484,DJ91,man59,42,97.01,21.1,2021-11-12,2021-12-17
3485,DP52,man94,23,26.98,22.71,2021-10-23,2021-12-14
3486,GT15,man30,69,50.39,19.25,2021-11-03,2021-12-28
3487,NQ33,man64,96,93.3,27.99,2021-10-20,2022-01-07
3488,PB25,man62,4,57.37,21.07,2021-10-25,2022-01-08
3489,RU19,man43,34,38.66,19.09,2021-12-13,2021-12-23
3490,OQ99,man76,3,65.08,13.16,2021-10-30,2022-01-11
3491,II98,man21,11,65.91,17.81,2021-10-16,2021-12-31
3492,VD86,man91,53,20.87,15.4,2021-11-24,2022-01-05
3493,MY43,man56,59,82.09,18.85,2021-11-06,2022-01-01
3494,UM52,man23,70,99.11,11.85,2021-11-03,2022-01-04
3495,JP47,man69,27,75.9,28.88,2021-11-07,2022-01-01
3496,EP73,man56,72,62.39,29.67,2021-12-08,2021-12-31
3497,CU71,man85,22,73.25,17.41,2021-10-21,2022-01-12
3498,FT78,man47,59,50.1,16.25,2021-11-08,2021-12-19
3499,IN59,man51,64,96.01,28.79,2021-10-20,2022-01-09
3500,FK46,man04,4,63.34,14.9,2021-12-12,2022-01-03
3501,PG75,man37,99,30.56,19.03,2021-12-11,2022-01-01
3502,LD50,man45,44,33.3,17.47,2021-10-16,2021-12-14
3503,WM03,man66,1,59.62,21.45,2021-10-22,2022-01-09
3504,HE44,man54,12,59.21,17.87,2021-10-20,2022-01-03
3505,NX41,man61,73,25.14,23.22,2021-11-22,2021-12-16
3506,KN71,man40,57,66.82,23.98,2021-12-12,2021-12-26
3507,CE61,man97,42,37.29,21.66,2021-12-10,2022-01-05
3508,CH76,man42,91,75.22,16.52,2021-11-08,2022-01-09
3509,BV82,man90,18,55.65,17.48,2021-12-09,2021-12-16
3510,AO60,man35,83,38.77,15.84,2021-10-28,2021-12-15
3511,FP18,man69,80,86.04,23.98,2021-11-25,2022-01-11
3512,NR79,man79,45,40.19,25.61,2021-11-22,2021-12-17
3513,KG37,man47,92,73.31,11.24,2021-10-23,2021-12-25
3514,PX08,man06,67,81.89,21.68,2021-10-15,2021-12-26
3515,EX98,man79,26,66.18,15.82,2021-11-09,2021-12-14
3516,BF65,man13,66,86.06,19.55,2021-11-01,2022-01-04
3517,FM82,man09,48,83.58,26.1,2021-12-04,2021-12-26
3518,DV51,man05,74,56.34,10.46,2021-10-25,2021-12-20
3519,DJ00,man34,30,23.54,20.31,2021-11-08,2021-12-17
3520,FJ60,man78,98,93.19,19.18,2021-10-21,2021-12-29
3521,MU59,man89,23,53.08,11.51,2021-11-22,2021-12-19
3522,IL77,man93,56,57.73,21.31,2021-10-24,2022-01-03
3523,XZ72,man19,71,87.59,16.58,2021-12-12,2021-12-22
3524,JD91,man37,37,24.08,18.9,2021-11-04,2022-01-10
3525,QC61,man94,37,65.27,11.94,2021-11-06,2021-12-17
3526,HT83,man90,61,26.51,11.93,2021-12-08,2022-01-03
3527,HX66,man92,99,46.32,17.5,2021-12-07,2021-12-26
3528,DK91,man45,22,59.88,14.52,2021-11-30,2021-12-22
3529,KE46,man59,37,51.73,10.34,2021-10-30,2021-12-22
3530,ED94,man12,54,55.86,27.53,2021-11-03,2021-12-25
3531,EQ08,man54,35,70.37,22.73,2021-11-29,2022-01-12
3532,XS92,man88,23,95.9,27.23,2021-12-10,2022-01-02
3533,XW05,man21,58,40.71,11.86,2021-11-11,2021-12-22
3534,LT02,man66,16,66.81,27.65,2021-11-02,2022-01-02
3535,RK75,man24,71,41.28,21.86,2021-10-27,2021-12-14
3536,AD21,man72,56,86.84,23.35,2021-11-11,2021-12-23
3537,MF88,man98,83,20.84,21.49,2021-11-08,2022-01-05
3538,QJ44,man23,7,78.48,22.85,2021-11-18,2021-12-21
3539,MI45,man56,100,75.31,24.03,2021-10-23,2021-12-19
3540,HQ76,man69,8,79.7,20.48,2021-10-25,2022-01-02
3541,NY42,man49,20,40.8,26.07,2021-11-29,2021-12-26
3542,LT46,man54,66,39.02,28.55,2021-12-03,2021-12-17
3543,CE92,man65,20,33.46,22.74,2021-12-09,2021-12-19
3544,CQ07,man96,28,81.38,15.07,2021-11-30,2021-12-18
3545,JF57,man39,100,60.89,23.67,2021-10-26,2021-12-31
3546,NV27,man47,82,39.81,20.73,2021-11-09,2021-12-20
3547,TD71,man57,48,56.94,20.6,2021-12-12,2021-12-29
3548,US59,man15,33,24.25,12.26,2021-10-31,2022-01-01
3549,GO11,man84,80,75.07,19.92,2021-12-03,2022-01-02
3550,BD78,man23,30,76.47,27.4,2021-12-13,2021-12-22
3551,JA25,man86,65,48.81,22.43,2021-10-18,2022-01-08
3552,YH87,man80,74,40.22,23.83,2021-10-18,2021-12-16
3553,FW26,man19,69,33.62,21.29,2021-11-04,2021-12-31
3554,BY79,man71,98,69.44,26.02,2021-12-01,2021-12-31
3555,IO12,man58,49,78.99,22.12,2021-11-11,2021-12-23
3556,HH17,man35,56,39.66,12.61,2021-12-05,2022-01-02
3557,XL12,man69,5,54.9,10.37,2021-10-15,2022-01-01
3558,DH56,man44,10,22.28,19.96,2021-11-06,2021-12-19
3559,NI05,man42,67,50.1,12.59,2021-11-04,2021-12-14
3560,KP10,man95,90,20.76,13.89,2021-11-13,2022-01-06
3561,SF25,man90,43,61.61,23.85,2021-11-08,2021-12-15
3562,CQ15,man44,95,91.96,12.88,2021-12-06,2022-01-08
3563,CN05,man71,77,96.33,15.63,2021-10-25,2021-12-26
3564,UN18,man91,8,89.53,20.96,2021-11-02,2021-12-15
3565,IG98,man01,45,86.33,24.77,2021-12-09,2021-12-21
3566,FF57,man73,97,47.28,11.37,2021-12-13,2022-01-13
3567,GH93,man48,57,96.81,24.88,2021-10-27,2021-12-26
3568,TG81,man44,97,80.69,16.64,2021-11-05,2021-12-29
3569,HB92,man78,50,30.83,13.72,2021-10-17,2021-12-19
3570,AK95,man37,92,51.8,29.4,2021-10-23,2021-12-21
3571,AV23,man25,68,29.55,10.16,2021-12-13,2022-01-01
3572,TK04,man85,31,47.35,11.78,2021-11-05,2022-01-13
3573,CZ61,man90,89,22.68,17.79,2021-11-03,2022-01-12
3574,UU22,man51,69,20.11,23.25,2021-11-25,2022-01-02
3575,WA08,man30,19,93.11,13.36,2021-11-13,2021-12-17
3576,QQ88,man04,3,92.42,23.23,2021-11-16,2021-12-16
3577,HZ09,man36,78,83.42,10.6,2021-12-02,2022-01-05
3578,RE93,man18,17,68.25,11.34,2021-12-09,2021-12-21
3579,OT47,man43,26,33.76,28.56,2021-12-07,2021-12-20
3580,XF04,man09,38,32.12,29.92,2021-11-23,2022-01-01
3581,EK23,man59,85,21.46,29.06,2021-11-21,2021-12-26
3582,JF06,man23,50,99.51,22.77,2021-10-29,2022-01-13
3583,YJ01,man93,44,67.15,23.19,2021-10-29,2021-12-15
3584,DU14,man08,70,81.32,29.32,2021-11-16,2021-12-19
3585,LZ84,man14,44,35.83,27.67,2021-11-13,2022-01-13
3586,IQ84,man89,21,27.44,29.75,2021-10-21,2021-12-24
3587,UP67,man35,19,79.06,20.85,2021-11-07,2021-12-31
3588,MC10,man93,60,52.26,12.51,2021-11-11,2021-12-25
3589,YD26,man29,30,99.93,12.4,2021-11-11,2021-12-15
3590,VG74,man22,3,73.98,29.31,2021-12-11,2022-01-12
3591,LI02,man92,28,34.83,20.84,2021-11-03,2021-12-16
3592,IL65,man26,19,68.42,19.44,2021-10-27,2021-12-29
3593,CV25,man92,90,27.93,25.15,2021-12-01,2021-12-21
3594,NJ85,man17,14,79.18,23.44,2021-12-05,2021-12-19
3595,OI12,man95,33,77.71,25.65,2021-12-02,2021-12-19
3596,OJ22,man82,34,55.53,22.05,2021-10-20,2022-01-02
3597,AY20,man46,27,98.54,25.82,2021-12-07,2021-12-14
3598,BT10,man64,64,38.82,14.18,2021-11-04,2022-01-04
3599,QI75,man30,76,83.17,10.27,2021-12-09,2022-01-12
3600,AQ33,man41,72,23.27,25.8,2021-11-08,2022-01-05
3601,GV04,man51,40,54.47,25.48,2021-10-24,2022-01-08
3602,UC98,man58,43,50.84,10.43,2021-11-22,2022-01-10
3603,JH83,man70,54,22.66,18.57,2021-11-04,2021-12-17
3604,HQ20,man49,93,71.59,20.54,2021-11-22,2021-12-17
3605,FQ16,man92,51,28.32,21.32,2021-11-14,2021-12-21
3606,UE26,man94,24,43.73,23.0,2021-11-07,2022-01-12
3607,BG98,man72,10,54.58,29.97,2021-10-21,2021-12-20
3608,TA86,man43,53,24.5,25.89,2021-11-02,2021-12-30
3609,GB68,man89,96,36.58,14.89,2021-11-04,2021-12-28
3610,GZ62,man39,56,98.27,11.3,2021-12-09,2021-12-20
3611,GD04,man73,9,56.79,18.85,2021-11-22,2021-12-19
3612,OH03,man79,99,49.71,24.36,2021-12-08,2022-01-10
3613,RB41,man06,96,43.69,17.67,2021-11-16,2021-12-24
3614,LY34,man63,84,42.75,28.69,2021-12-12,2021-12-17
3615,FF32,man42,24,63.41,19.42,2021-10-26,2021-12-22
